x in Angstrom	y in Volt
6653,00000	1,40371
6653,20000	1,79716
6653,40000	1,53168
6653,60000	1,95156
6653,80000	1,57089
6654,00000	1,91324
6654,20000	1,45357
6654,40000	1,70257
6654,60000	1,83723
6654,80000	1,47897
6655,00000	1,47982
6655,20000	1,75462
6655,40000	1,48172
6655,60000	1,65380
6655,80000	1,62295
6656,00000	1,44279
6656,20000	1,83361
6656,40000	1,79821
6656,60000	1,66806
6656,80000	1,81859
6657,00000	1,72420
6657,20000	1,65113
6657,40000	1,90218
6657,60000	1,91980
6657,80000	1,90321
6658,00000	1,81859
6658,20000	1,56188
6658,40000	1,77140
6658,60000	1,72600
6658,80000	1,68636
6659,00000	1,46613
6659,20000	1,67430
6659,40000	1,35846
6659,60000	2,40520
6659,80000	1,61786
6660,00000	1,99030
6660,20000	1,41308
6660,40000	1,97246
6660,60000	1,49850
6660,80000	1,67131
6661,00000	1,63830
6661,20000	1,72966
6661,40000	1,95298
6661,60000	1,73071
6661,80000	1,75856
6662,00000	1,74093
6662,20000	1,82476
6662,40000	1,96881
6662,60000	1,63593
6662,80000	1,70261
6663,00000	1,68460
6663,20000	1,84907
6663,40000	1,96263
6663,60000	1,98852
6663,80000	1,66378
6664,00000	1,95019
6664,20000	1,60640
6664,40000	1,88995
6664,60000	1,50056
6664,80000	1,73399
6665,00000	1,59068
6665,20000	2,03610
6665,40000	1,77569
6665,60000	1,59900
6665,80000	1,94143
6666,00000	1,66923
6666,20000	1,90225
6666,40000	1,60824
6666,60000	1,98554
6666,80000	1,77874
6667,00000	1,51143
6667,20000	1,89943
6667,40000	1,44635
6667,60000	1,72003
6667,80000	1,72749
6668,00000	1,79376
6668,20000	1,81147
6668,40000	1,78623
6668,60000	1,77373
6668,80000	1,79498
6669,00000	1,75471
6669,20000	1,81357
6669,40000	1,59794
6669,60000	1,56500
6669,80000	1,75714
6670,00000	1,81532
6670,20000	1,64158
6670,40000	1,85073
6670,60000	1,78952
6670,80000	1,79158
6671,00000	1,57284
6671,20000	1,53985
6671,40000	1,97067
6671,60000	1,59124
6671,80000	2,00601
6672,00000	1,65242
6672,20000	1,96715
6672,40000	1,63592
6672,60000	1,44488
6672,80000	1,63435
6673,00000	1,66544
6673,20000	1,61681
6673,40000	1,77905
6673,60000	1,90188
6673,80000	1,90958
6674,00000	1,92109
6674,20000	1,94918
6674,40000	1,72058
6674,60000	1,82524
6674,80000	2,19608
6675,00000	1,78946
6675,20000	2,24480
6675,40000	1,83039
6675,60000	1,73052
6675,80000	1,98779
6676,00000	2,12836
6676,20000	1,82099
6676,40000	1,82518
6676,60000	2,12021
6676,80000	1,89442
6677,00000	1,82497
6677,20000	2,06605
6677,40000	1,94678
6677,60000	1,62680
6677,80000	2,02776
6678,00000	1,78884
6678,20000	1,81808
6678,40000	1,97124
6678,60000	2,25203
6678,80000	1,82635
6679,00000	1,83909
6679,20000	1,91495
6679,40000	2,19693
6679,60000	1,87555
6679,80000	1,86601
6680,00000	1,97080
6680,20000	2,01626
6680,40000	1,81028
6680,60000	2,33974
6680,80000	1,75566
6681,00000	2,17376
6681,20000	2,27142
6681,40000	2,08669
6681,60000	2,02101
6681,80000	1,65955
6682,00000	2,10010
6682,20000	1,83263
6682,40000	2,37677
6682,60000	1,97022
6682,80000	2,41030
6683,00000	2,07275
6683,20000	1,82524
6683,40000	2,21737
6683,60000	2,46298
6683,80000	1,79384
6684,00000	2,27769
6684,20000	2,17879
6684,40000	1,96877
6684,60000	2,69239
6684,80000	1,50184
6685,00000	2,26218
6685,20000	1,55587
6685,40000	2,14178
6685,60000	1,45568
6685,80000	2,03958
6686,00000	2,17841
6686,20000	1,95652
6686,40000	1,94389
6686,60000	2,03254
6686,80000	1,88645
6687,00000	2,05133
6687,20000	2,09404
6687,40000	2,34002
6687,60000	1,61991
6687,80000	1,59195
6688,00000	2,03042
6688,20000	1,90328
6688,40000	1,90878
6688,60000	1,93791
6688,80000	2,23351
6689,00000	2,13258
6689,20000	1,74271
6689,40000	2,30355
6689,60000	1,90917
6689,80000	1,85741
6690,00000	2,01622
6690,20000	1,66943
6690,40000	2,25096
6690,60000	1,90486
6690,80000	1,77450
6691,00000	1,80941
6691,20000	2,17085
6691,40000	2,05157
6691,60000	1,83864
6691,80000	2,07084
6692,00000	1,97117
6692,20000	1,94950
6692,40000	1,87549
6692,60000	2,17172
6692,80000	1,87114
6693,00000	2,14436
6693,20000	1,99981
6693,40000	2,01947
6693,60000	1,86396
6693,80000	2,04583
6694,00000	1,90158
6694,20000	1,43744
6694,40000	2,08845
6694,60000	1,89324
6694,80000	1,76692
6695,00000	2,00278
6695,20000	1,90180
6695,40000	1,99032
6695,60000	1,86894
6695,80000	2,27093
6696,00000	1,93000
6696,20000	1,76093
6696,40000	1,92046
6696,60000	1,88696
6696,80000	1,89872
6697,00000	1,92954
6697,20000	2,20947
6697,40000	2,09338
6697,60000	2,08964
6697,80000	1,86774
6698,00000	1,63164
6698,20000	1,87167
6698,40000	2,01617
6698,60000	2,03774
6698,80000	1,97215
6699,00000	2,01268
6699,20000	1,84024
6699,40000	1,98933
6699,60000	2,27174
6699,80000	2,23558
6700,00000	2,00603
6700,20000	2,16537
6700,40000	2,26610
6700,60000	2,18999
6700,80000	2,23859
6701,00000	1,97339
6701,20000	2,26328
6701,40000	1,99561
6701,60000	1,87750
6701,80000	2,08311
6702,00000	2,09804
6702,20000	2,07601
6702,40000	1,93028
6702,60000	1,78389
6702,80000	2,03100
6703,00000	2,22188
6703,20000	1,99027
6703,40000	1,79638
6703,60000	2,37851
6703,80000	2,19105
6704,00000	1,66637
6704,20000	1,82426
6704,40000	1,91849
6704,60000	2,00421
6704,80000	2,11573
6705,00000	1,91041
6705,20000	1,96061
6705,40000	1,97350
6705,60000	1,80503
6705,80000	1,87176
6706,00000	2,09419
6706,20000	1,97597
6706,40000	1,76682
6706,60000	1,62298
6706,80000	2,29285
6707,00000	2,44748
6707,20000	1,94298
6707,40000	2,26605
6707,60000	2,13118
6707,80000	2,10346
6708,00000	1,83268
6708,20000	2,01564
6708,40000	1,77719
6708,60000	2,04745
6708,80000	2,15584
6709,00000	1,95116
6709,20000	2,13618
6709,40000	2,26543
6709,60000	1,87817
6709,80000	2,12776
6710,00000	1,99828
6710,20000	2,15235
6710,40000	1,99608
6710,60000	1,83531
6710,80000	1,92089
6711,00000	1,74358
6711,20000	1,55247
6711,40000	1,78207
6711,60000	1,79293
6711,80000	2,45738
6712,00000	2,00584
6712,20000	1,77117
6712,40000	2,29580
6712,60000	1,99350
6712,80000	1,58033
6713,00000	2,13714
6713,20000	1,54712
6713,40000	2,15173
6713,60000	2,23668
6713,80000	1,73984
6714,00000	1,69516
6714,20000	1,99158
6714,40000	1,90735
6714,60000	2,05917
6714,80000	1,71681
6715,00000	1,83321
6715,20000	1,92371
6715,40000	1,83502
6715,60000	1,89563
6715,80000	1,85084
6716,00000	1,67129
6716,20000	1,95049
6716,40000	1,75773
6716,60000	1,90931
6716,80000	1,90620
6717,00000	1,93839
6717,20000	2,03387
6717,40000	1,97336
6717,60000	1,91810
6717,80000	1,87525
6718,00000	1,72764
6718,20000	1,72137
6718,40000	1,51674
6718,60000	2,13407
6718,80000	1,85492
6719,00000	1,42900
6719,20000	2,00168
6719,40000	1,98715
6719,60000	2,27289
6719,80000	1,92969
6720,00000	1,61560
